# ROAD NETWORK GRAPH - TIRANA, ALBANIA - NJESIA 7 
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
source,target,weight
4664924343,4664924345,5.13
4664924345,4664924343,5.13
4664924345,4664924344,6.96
4664924344,4664924345,6.96
4664924344,1843574721,42.07
1843574721,4664924344,42.07
1843574721,6938359648,4.90
6938359648,1843574721,4.90
6938359648,6938359649,4.55
6938359649,6938359648,4.55
6938359649,6938359650,5.92
6938359650,6938359649,5.92
6938359650,1843574965,6.08
1843574965,6938359650,6.08
1843574965,6938359651,3.27
6938359651,1843574965,3.27
6938359651,6938359652,3.45
6938359652,6938359651,3.45
6938359652,1843574955,8.53
1843574955,6938359652,8.53
1843574955,11135848456,2.21
11135848456,1843574955,2.21
11135848456,1843574898,10.94
1843574898,11135848456,10.94
4664924431,11072021987,46.51
11072021987,1843574830,4.03
1843843761,6883765116,40.88
6883765116,1843843710,5.22
1843843689,4664985264,31.17
4664985264,1843843689,31.17
4664985264,1843843677,24.22
1843843677,4664985264,24.22
1843843677,1843843726,16.45
1843843726,1843843677,16.45
1843843632,1843843592,22.89
1843843592,1843843759,66.77
1843843759,1843843663,32.62
1843843663,10916901715,24.67
10916901715,1843843700,3.56
1843843700,2866619469,36.10
2866619469,4670757082,7.04
4670757082,1854610605,19.69
1854610605,4670757511,26.73
4670757511,11417550350,7.25
11417550350,1854610607,13.34
1854610607,4670757504,38.08
4670757504,4670757064,19.38
4670757064,10922729143,32.17
10922729143,10962468248,23.09
10962468248,1854610613,5.99
1854610613,1854610615,46.64
1854610615,1854567343,34.73
1854567343,11417550336,7.61
11417550336,1854567349,12.73
1854567349,1854567351,13.59
1854567351,6946535689,7.85
6946535689,4670757063,20.33
4670757063,4670757058,38.76
4670757058,1854610623,19.09
1854610623,4670757184,71.64
4670757184,11417452988,39.86
11417452988,6946535688,39.73
6946535688,1854567369,6.00
1843843612,10916901712,49.81
10916901712,4670757516,41.55
4670757516,11421552660,3.70
11421552660,1843843749,8.54
1843843749,11421552668,35.36
11421552668,1840234460,9.86
1843884236,1843843635,9.28
1843843635,1843884236,9.28
1843843635,1843843755,10.16
1843843755,1843843635,10.16
1843843755,4671258954,7.62
4671258954,1843843755,7.62
4671258954,1843843724,9.26
1843843724,4671258954,9.26
1843843724,4671258948,10.72
4671258948,1843843724,10.72
4671258948,10949951785,13.46
10949951785,4671258948,13.46
10949951785,6886666642,3.69
6886666642,10949951785,3.69
6886666642,1843843707,19.42
1843843707,6886666642,19.42
1843843707,6886666643,14.32
6886666643,1843843707,14.32
6886666643,1843843667,15.01
1843843667,6886666643,15.01
1843843667,4670756980,16.74
4670756980,1843843667,16.74
4670756980,1843843669,13.84
1843843669,4670756980,13.84
1843843669,6946535721,17.98
6946535721,1843843669,17.98
6946535721,1843843629,18.34
1843843629,6946535721,18.34
1843843629,4671252649,29.93
4671252649,1843843629,29.93
4671252649,1843843728,29.29
1843843728,4671252649,29.29
1843843728,1843884269,7.95
1843884269,1843843728,7.95
1843884269,6946535722,27.54
6946535722,1843884269,27.54
6946535722,1843843659,27.05
1843843659,6946535722,27.05
1843843659,1843884338,21.20
1843884338,1843843659,21.20
1843884338,6886666644,15.42
6886666644,1843884338,15.42
6886666644,7152450459,16.45
7152450459,6886666644,16.45
7152450459,1843843745,41.34
1843843745,7152450459,41.34
1843843745,1843843587,11.90
1843843587,1843843745,11.90
1843843587,6886805873,4.72
6886805873,1843843587,4.72
6886805873,6236571524,4.47
6236571524,6886805873,4.47
6236571524,6886805870,4.69
6886805870,6236571524,4.69
6886805870,1843843741,4.31
1843843741,6886805870,4.31
1843843741,6886805872,7.09
6886805872,1843843741,7.09
6886805872,1843843772,10.10
1843843772,6886805872,10.10
1843843772,1843843673,20.58
1843843673,1843843772,20.58
1843843681,1843843743,74.99
1843843726,1843843702,3.84
1843843702,1843843726,3.84
1843843702,4664985262,9.31
4664985262,1843843702,9.31
4664985262,4664985261,13.94
4664985261,4664985262,13.94
4664985261,1843843593,11.73
1843843593,4664985261,11.73
1843843593,1843843694,11.41
1843843694,1843843593,11.41
1843843694,1843843683,12.78
1843843683,1843843694,12.78
1843843683,4664985260,12.67
4664985260,1843843683,12.67
4664985260,1843843720,9.28
1843843720,4664985260,9.28
1843843720,10925217509,11.35
10925217509,1843843720,11.35
10925217509,10925217508,11.60
10925217508,10925217509,11.60
10925217508,1843843738,14.38
1843843738,10925217508,14.38
1843843738,1843843643,5.42
1843843643,1843843738,5.42
1843843643,1843843621,9.40
1843843621,1843843643,9.40
1843843621,1843843732,11.34
1843843732,1843843621,11.34
1843843732,1843843705,9.55
1843843705,1843843732,9.55
1843843705,6236487125,6.80
6236487125,1843843705,6.80
6236487125,10925217507,10.83
10925217507,6236487125,10.83
10925217507,4546765782,22.19
4546765782,10925217507,22.19
1843843685,10925283454,12.91
10925283454,1843843685,12.91
10925283454,1843843588,21.74
1843843588,10925283454,21.74
1843843588,1843843752,6.35
1843843752,1843843588,6.35
1843844046,2866619463,26.35
2866619463,1843844044,58.80
1843884271,4664985230,15.19
4664985230,1843884271,15.19
4664985230,6236571560,64.70
6236571560,4664985230,64.70
6236571560,1843869877,65.13
1843869877,6236571560,65.13
1843869877,6887008006,2.81
6887008006,1843869877,2.81
6887008006,6886666635,2.73
6886666635,6887008006,2.73
6886666635,1843869875,5.41
1843869875,6886666635,5.41
1843869607,1843869645,12.88
1843869645,1843869607,12.88
1843869645,1843869747,11.68
1843869747,1843869645,11.68
1843869747,1843869683,49.65
1843869683,1843869747,49.65
1843869683,1843869735,39.36
1843869735,1843869683,39.36
1843869735,4664985239,9.27
4664985239,1843869735,9.27
4664985239,6236571832,2.64
6236571832,4664985239,2.64
6236571832,1843869565,3.32
1843869565,6236571832,3.32
1843869565,1843869573,29.16
1843869573,1843869565,29.16
1843869573,1843869612,20.03
1843869612,1843869573,20.03
1843869612,6886666626,6.84
6886666626,1843869612,6.84
6886666626,1843869614,5.95
1843869614,6886666626,5.95
1843869724,11515076176,28.90
11515076176,1843869724,28.90
11515076176,10916901747,33.15
10916901747,11515076176,33.15
10916901747,10916901731,13.36
10916901731,10916901747,13.36
10916901731,1843869601,20.76
1843869601,10916901731,20.76
1843869601,11515076190,14.73
11515076190,1843869601,14.73
11515076190,1843869689,23.40
1843869689,11515076190,23.40
1843869689,342239742,11.15
342239742,1843869689,11.15
1843869845,1843869718,28.77
1843869718,1843869845,28.77
1843869571,6887008014,6.43
6887008014,1843869571,6.43
6887008014,6887008015,6.45
6887008015,6887008014,6.45
6887008015,1843869837,12.67
1843869837,6887008015,12.67
1843869837,6887008013,14.88
6887008013,1843869837,14.88
6887008013,1843869592,14.79
1843869592,6887008013,14.79
1843869592,6887008012,7.75
6887008012,1843869592,7.75
6887008012,6236571557,7.52
6236571557,6887008012,7.52
6236571557,6887008011,2.70
6887008011,6236571557,2.70
6887008011,6887008016,2.38
6887008016,6887008011,2.38
6887008016,1840275594,5.02
1840275594,6887008016,5.02
1843869756,1843869550,11.22
1843869550,1843869756,11.22
1843869550,1843869580,22.87
1843869580,1843869550,22.87
1843869580,1843884271,18.73
1843884271,1843869580,18.73
1843884271,1843869660,22.07
1843869660,1843884271,22.07
1843869660,1843869605,25.41
1843869605,1843869660,25.41
1843869605,1840275448,28.93
1840275448,1843869605,28.93
1843869847,2866619468,27.40
2866619468,1843869767,27.63
1843869767,6946535673,24.63
6946535673,1843869846,14.00
1843869813,1843869557,19.41
1843869557,1843869813,19.41
1843869557,1843869582,37.60
1843869582,1843869557,37.60
1843869582,1843869705,25.61
1843869705,1843869582,25.61
1843869705,1843869815,7.19
1843869815,1843869705,7.19
1843869624,1843869596,25.77
1843869596,1843869624,25.77
1843869596,6967343928,9.28
6967343928,1843869596,9.28
6967343928,2866619464,6.36
2866619464,6967343928,6.36
2866619464,1843869846,27.63
1843869846,2866619464,27.63
1843869846,1843869552,31.66
1843869552,1843869846,31.66
1843869840,1843869856,59.77
1843869856,1843869840,59.77
1843869926,6236571556,7.23
6236571556,1843869926,7.23
6236571556,6236571555,4.27
6236571555,6236571556,4.27
6236571555,1843869881,4.76
1843869881,6236571555,4.76
1843869881,1843869918,13.38
1843869918,1843869881,13.38
1843869918,6236571554,10.50
6236571554,1843869918,10.50
6236571554,6236571553,4.88
6236571553,6236571554,4.88
6236571553,6886916461,2.08
6886916461,6236571553,2.08
6886916461,1843869802,2.02
1843869802,6886916461,2.02
1843869802,1843869851,16.63
1843869851,1843869802,16.63
1843869851,1843869883,12.86
1843869883,1843869851,12.86
1843869883,1843869795,12.18
1843869795,1843869883,12.18
1843869795,4664985237,30.47
4664985237,1843869795,30.47
4664985237,1843869681,23.21
1843869681,4664985237,23.21
1843869681,1843869662,43.33
1843869662,1843869681,43.33
1843869662,6236571552,2.63
6236571552,1843869662,2.63
6236571552,6886916460,2.17
6886916460,6236571552,2.17
6886916460,1843869696,1.75
1843869696,6886916460,1.75
