# ROAD NETWORK GRAPH - SHKODER, ALBANIA
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
# V = 1,744; E = 3,523 
source,target,weight
5928596269,4531763310,8.70
4531763310,3311798800,9.48
3314365274,5208133667,12.72
5208133667,3738789744,4.74
3738789744,3250913860,7.03
283588324,1841670694,45.35
1841670694,3250914295,10.77
3250914295,2418334832,10.27
2418334832,3975533452,16.31
3975533452,3408790305,6.87
3408790305,5767451651,97.09
5767451651,12821590676,85.70
12821590676,3250913860,6.20
3250913860,3932097570,72.72
3932097570,3738764494,7.35
3738764494,3738764493,7.81
3738764493,1853057302,6.33
1853057302,2418334818,15.16
3408790260,274122535,10.46
274122535,3408790260,10.46
2418355567,3408790285,17.34
3408790285,2418355567,17.34
5761683613,5761683614,21.74
5761683614,5761683613,21.74
5761683614,5761683615,9.69
5761683615,5761683614,9.69
5761683615,5761683616,15.50
5761683616,5761683615,15.50
5761683616,6126268320,14.77
6126268320,5761683616,14.77
6126268320,6126268319,11.36
6126268319,6126268320,11.36
6126268319,6126268318,7.12
6126268318,6126268319,7.12
6126268318,5761683617,3.68
5761683617,6126268318,3.68
5761683617,5761683618,13.96
5761683618,5761683617,13.96
5761683618,5761683619,2.81
5761683619,5761683618,2.81
5761683619,5761683620,3.23
5761683620,5761683619,3.23
5761683620,3408790328,9.08
3408790328,5761683620,9.08
3408790328,3408790329,7.35
3408790329,3408790328,7.35
4751161311,4893255740,4.40
4893255740,3408957662,7.54
3408957662,3408957657,9.06
3408790314,3408790313,6.79
3408790313,3408790314,6.79
3408790313,3408790311,16.86
3408790311,3408790313,16.86
3408790311,3408790315,30.51
3408790315,3408790311,30.51
3408790319,5938816910,2.63
5938816910,3408790319,2.63
5938816910,5938816911,3.00
5938816911,5938816910,3.00
5938816911,3408790318,16.76
3408790318,5938816911,16.76
3408790318,5938816912,3.44
5938816912,3408790318,3.44
5938816912,3408790317,3.91
3408790317,5938816912,3.91
3408790317,5938816914,17.42
5938816914,3408790317,17.42
