# ROAD NETWORK GRAPH - TIRANA, ALBANIA - NJESIA 9 
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
source,target,weight
4587022616,1747984673,15.90
1747984673,4587022616,15.90
1747984673,4587022615,11.85
4587022615,1747984673,11.85
4587022615,1747984679,9.49
1747984679,4587022615,9.49
1747984679,4587022652,9.97
4587022652,1747984679,9.97
4587022652,6988328905,6.92
6988328905,4587022652,6.92
6988328905,1747984678,7.07
1747984678,6988328905,7.07
1747984678,1747984670,11.58
1747984670,1747984678,11.58
1880066903,4584378396,7.24
4584378396,1880066903,7.24
4584378396,6990776031,7.62
6990776031,4584378396,7.62
6990776031,1880066928,22.48
1880066928,6990776031,22.48
1880066928,4592869753,11.54
4592869753,1880066928,11.54
4592869753,1880066938,13.24
1880066938,4592869753,13.24
1880066938,4592869754,10.99
4592869754,1880066938,10.99
4592869754,6990776030,6.84
6990776030,4592869754,6.84
6990776030,1880066942,6.31
1880066942,6990776030,6.31
1880066942,1880066948,10.02
1880066948,1880066942,10.02
1880066948,4592869759,26.62
4592869759,1880066948,26.62
4592869759,4592869758,6.76
4592869758,4592869759,6.76
4592869758,1880066953,6.65
1880066953,4592869758,6.65
1880066953,4592869757,5.42
4592869757,1880066953,5.42
4592869757,1880066957,10.57
1880066957,4592869757,10.57
1747985171,4592869471,2.36
4592869471,1747985171,2.36
4592869471,4592869469,3.97
4592869469,4592869471,3.97
4592869469,4592869468,18.93
4592869468,4592869469,18.93
4592869468,4592869467,4.53
4592869467,4592869468,4.53
4592869467,4592869466,3.54
4592869466,4592869467,3.54
4592869466,4592869465,4.12
4592869465,4592869466,4.12
4592869465,4592869464,3.40
4592869464,4592869465,3.40
4592869464,4592869463,3.36
4592869463,4592869464,3.36
4592869463,4592869462,4.23
4592869462,4592869463,4.23
4592869462,4592869461,5.63
4592869461,4592869462,5.63
4592869461,4592869460,5.25
4592869460,4592869461,5.25
4592869460,4592869459,5.85
4592869459,4592869460,5.85
4592869459,4592869458,1.56
